iter	Passed	Remaining
1660	32319	64969
1661	32328	64928
1662	32351	64916
1663	32359	64874
1664	32379	64855
1665	32406	64851
1666	32424	64830
1667	32498	64919
1668	32523	64911
1669	32546	64897
1670	32567	64881
1671	32583	64854
1672	32600	64830
1673	32612	64796
1674	32625	64763
1675	32632	64720
1676	32647	64690
1677	32658	64655
1678	32670	64621
1679	32687	64595
1680	32696	64556
1681	32709	64523
1682	32731	64509
1683	32757	64503
1684	32773	64476
1685	32784	64440
1686	32802	64419
1687	32816	64388
1688	32830	64358
1689	32848	64337
1690	32873	64328
1691	32891	64304
1692	32910	64284
1693	32938	64282
1694	32963	64274
1695	32981	64250
1696	32999	64229
1697	33014	64200
1698	33032	64179
1699	33049	64155
1700	33074	64145
1701	33091	64121
1702	33103	64088
1703	33130	64083
1704	33149	64064
1705	33165	64037
1706	33179	64007
1707	33193	63977
1708	33208	63948
1709	33221	63917
1710	33237	63890
1711	33249	63857
1712	33259	63819
1713	33271	63786
1714	33287	63761
1715	33312	63752
1716	33335	63739
1717	33356	63723
1718	33371	63695
1719	33385	63664
1720	33402	63641
1721	33420	63618
1722	33433	63587
1723	33451	63565
1724	33480	63564
1725	33522	63587
1726	33552	63587
1727	33573	63572
1728	33593	63553
1729	33609	63527
1730	33627	63506
1731	33655	63503
1732	33674	63481
1733	33697	63469
1734	33707	63432
1735	33734	63426
1736	33757	63414
1737	33773	63388
1738	33793	63370
1739	33811	63347
1740	33821	63310
1741	33830	63272
1742	33843	63239
1743	33862	63220
1744	33886	63208
1745	33899	63178
1746	33922	63165
1747	33948	63158
1748	33972	63146
1749	33992	63129
1750	34006	63098
1751	34021	63071
1752	34044	63058
1753	34068	63048
1754	34085	63024
1755	34109	63013
1756	34125	62987
1757	34141	62962
1758	34166	62952
1759	34185	62932
1760	34199	62903
1761	34209	62865
1762	34223	62836
1763	34234	62802
1764	34252	62779
1765	34270	62757
1766	34286	62733
1767	34306	62714
1768	34316	62677
1769	34334	62655
1770	34347	62624
1771	34368	62607
1772	34386	62586
1773	34410	62574
1774	34427	62551
1775	34445	62529
1776	34464	62508
1777	34478	62479
1778	34492	62451
1779	34553	62506
1780	34579	62498
1781	34597	62477
1782	34625	62473
1783	34641	62447
1784	34656	62420
1785	34668	62386
1786	34679	62353
1787	34689	62316
1788	34702	62285
1789	34720	62263
1790	34729	62226
1791	34743	62196
1792	34758	62170
1793	34771	62138
1794	34787	62113
1795	34803	62088
1796	34818	62061
1797	34833	62033
1798	34843	61997
1799	34854	61964
1800	34868	61933
1801	34880	61901
1802	34894	61874
1803	34917	61861
1804	34938	61844
1805	34957	61824
1806	34972	61797
1807	34995	61784
1808	35015	61766
1809	35035	61747
1810	35054	61727
1811	35074	61708
1812	35092	61686
1813	35117	61678
1814	35136	61658
1815	35153	61634
1816	35169	61610
1817	35194	61600
1818	35210	61574
1819	35229	61554
1820	35247	61532
1821	35268	61516
1822	35283	61488
1823	35299	61464
1824	35310	61430
1825	35318	61390
1826	35329	61357
1827	35341	61326
1828	35353	61292
1829	35372	61272
1830	35386	61244
1831	35400	61216
1832	35428	61211
1833	35449	61196
1834	35470	61178
1835	35490	61161
1836	35503	61130
1837	35516	61100
1838	35535	61080
1839	35601	61142
1840	35630	61138
1841	35656	61130
1842	35667	61097
1843	35692	61088
1844	35705	61057
1845	35714	61020
1846	35727	60990
1847	35742	60963
1848	35761	60943
1849	35776	60915
1850	35792	60891
1851	35804	60860
1852	35824	60841
1853	35846	60827
1854	35865	60806
1855	35876	60773
1856	35888	60742
1857	35902	60714
1858	35913	60679
1859	35920	60640
1860	35930	60604
1861	35937	60565
1862	35950	60535
1863	35966	60510
1864	35979	60480
1865	36000	60463
1866	36013	60433
1867	36038	60424
1868	36066	60419
1869	36086	60401
1870	36106	60383
1871	36122	60358
1872	36140	60336
1873	36154	60308
1874	36170	60284
1875	36191	60266
1876	36206	60240
1877	36226	60223
1878	36244	60201
1879	36261	60178
1880	36286	60169
1881	36299	60139
1882	36320	60122
1883	36339	60102
1884	36354	60077
1885	36373	60056
1886	36389	60031
1887	36401	60000
1888	36420	59980
1889	36433	59950
1890	36451	59930
1891	36481	59928
1892	36506	59918
1893	36526	59900
1894	36539	59870
1895	36553	59842
1896	36569	59817
1897	36634	59873
1898	36652	59852
1899	36673	59835
1900	36693	59817
1901	36711	59796
1902	36727	59771
1903	36747	59753
1904	36763	59728
1905	36779	59704
1906	36791	59673
1907	36807	59648
1908	36826	59628
1909	36843	59605
1910	36864	59588
1911	36882	59567
1912	36893	59535
1913	36911	59514
1914	36934	59500
1915	36956	59485
1916	36972	59460
1917	36993	59443
1918	37007	59416
1919	37021	59388
1920	37039	59367
1921	37061	59352
1922	37097	59359
1923	37110	59329
1924	37129	59311
1925	37150	59293
1926	37162	59263
1927	37175	59234
1928	37189	59206
1929	37209	59187
1930	37227	59166
1931	37239	59135
1932	37249	59102
1933	37265	59077
1934	37276	59045
1935	37297	59028
1936	37311	59001
1937	37335	58989
1938	37356	58972
1939	37377	58956
1940	37390	58926
1941	37403	58898
1942	37415	58867
1943	37426	58835
1944	37440	58807
1945	37462	58792
1946	37472	58758
1947	37499	58751
1948	37514	58726
1949	37533	58706
1950	37549	58682
1951	37565	58657
1952	37589	58645
1953	37615	58636
1954	37688	58702
1955	37708	58683
1956	37730	58668
1957	37749	58648
1958	37765	58624
1959	37779	58596
1960	37788	58561
1961	37800	58530
1962	37809	58496
1963	37825	58471
1964	37844	58452
1965	37862	58431
1966	37880	58409
1967	37893	58381
1968	37912	58361
1969	37934	58346
1970	37950	58321
1971	37962	58291
1972	37972	58257
1973	37996	58245
1974	38014	58224
1975	38037	58210
1976	38046	58176
1977	38056	58142
1978	38063	58105
1979	38071	58069
1980	38092	58052
1981	38122	58048
1982	38144	58034
1983	38159	58008
1984	38188	58004
1985	38208	57985
1986	38224	57961
1987	38241	57939
1988	38266	57929
1989	38280	57901
1990	38303	57888
1991	38327	57875
1992	38356	57871
1993	38373	57849
1994	38396	57835
1995	38407	57803
1996	38423	57779
1997	38439	57755
1998	38452	57726
1999	38461	57691
2000	38472	57661
2001	38485	57632
2002	38499	57604
2003	38514	57579
2004	38535	57563
2005	38553	57542
2006	38583	57539
2007	38598	57513
2008	38606	57477
2009	38620	57449
2010	38635	57424
2011	38650	57399
2012	38715	57448
2013	38752	57455
2014	38780	57449
2015	38798	57427
2016	38821	57414
2017	38846	57403
2018	38862	57378
2019	38873	57348
2020	38887	57321
2021	38910	57307
2022	38926	57282
2023	38946	57264
2024	38960	57238
2025	38988	57232
2026	39011	57218
2027	39026	57192
2028	39042	57168
2029	39061	57149
2030	39083	57134
2031	39100	57112
2032	39113	57082
2033	39131	57062
2034	39149	57041
2035	39169	57023
2036	39192	57008
2037	39209	56987
2038	39226	56963
2039	39241	56938
2040	39254	56909
2041	39271	56887
2042	39290	56868
2043	39301	56836
2044	39320	56818
2045	39338	56797
2046	39361	56782
2047	39373	56752
2048	39386	56725
2049	39398	56695
2050	39415	56672
2051	39436	56655
2052	39447	56625
2053	39471	56612
2054	39489	56591
2055	39502	56563
2056	39519	56541
2057	39533	56515
2058	39553	56496
2059	39570	56473
2060	39592	56458
2061	39604	56430
2062	39621	56406
2063	39641	56389
2064	39657	56366
2065	39675	56345
2066	39690	56318
2067	39704	56292
2068	39786	56362
2069	39813	56353
2070	39829	56330
2071	39841	56300
2072	39864	56287
2073	39878	56259
2074	39891	56233
2075	39901	56201
2076	39914	56171
2077	39932	56151
2078	39956	56138
2079	39969	56110
2080	39983	56084
2081	40000	56061
2082	40009	56029
2083	40032	56014
2084	40046	55988
2085	40061	55963
2086	40077	55939
2087	40086	55906
2088	40100	55879
2089	40115	55854
2090	40127	55824
2091	40143	55801
2092	40164	55784
2093	40177	55757
2094	40195	55736
2095	40223	55729
2096	40246	55715
2097	40260	55689
2098	40283	55675
2099	40293	55642
2100	40301	55608
2101	40311	55577
2102	40326	55551
2103	40340	55525
2104	40353	55497
2105	40366	55470
2106	40378	55442
2107	40390	55411
2108	40403	55385
2109	40414	55354
2110	40426	55326
2111	40450	55313
2112	40463	55285
2113	40487	55273
2114	40504	55251
2115	40521	55228
2116	40541	55211
2117	40555	55184
2118	40569	55158
2119	40586	55136
2120	40598	55107
2121	40610	55078
2122	40628	55057
2123	40660	55056
2124	40677	55033
2125	40696	55014
2126	40715	54995
2127	40729	54969
2128	40750	54952
2129	40828	55012
2130	40850	54998
2131	40872	54982
2132	40886	54955
2133	40914	54948
2134	40931	54927
2135	40951	54908
2136	40968	54886
2137	40987	54866
2138	40999	54838
2139	41011	54809
2140	41027	54786
2141	41050	54772
2142	41079	54766
2143	41107	54758
2144	41123	54735
2145	41140	54713
2146	41156	54689
2147	41172	54666
2148	41194	54651
2149	41215	54635
2150	41239	54621
2151	41270	54618
2152	41292	54603
2153	41312	54584
2154	41331	54564
2155	41358	54556
2156	41375	54534
2157	41385	54502
2158	41406	54486
2159	41423	54463
2160	41444	54447
2161	41463	54427
2162	41491	54420
2163	41515	54407
2164	41527	54378
2165	41539	54350
2166	41556	54328
2167	41568	54299
2168	41586	54279
2169	41602	54255
2170	41622	54237
2171	41642	54218
2172	41658	54196
2173	41671	54169
2174	41687	54145
2175	41711	54132
2176	41734	54118
2177	41754	54100
2178	41768	54074
2179	41785	54052
2180	41801	54029
2181	41879	54085
2182	41897	54065
2183	41910	54038
2184	41922	54009
2185	41944	53994
2186	41959	53970
2187	41975	53946
2188	41996	53929
2189	42021	53917
2190	42033	53889
2191	42058	53877
2192	42071	53851
2193	42096	53838
2194	42122	53827
2195	42144	53812
2196	42161	53791
2197	42186	53779
2198	42210	53765
2199	42222	53737
2200	42245	53723
2201	42266	53705
2202	42283	53685
2203	42308	53672
2204	42334	53662
2205	42363	53655
2206	42398	53656
2207	42435	53658
2208	42469	53659
2209	42511	53668
2210	42542	53663
2211	42583	53671
2212	42627	53684
2213	42648	53667
2214	42669	53650
2215	42687	53628
2216	42699	53601
2217	42712	53573
2218	42726	53547
2219	42742	53524
2220	42770	53516
2221	42791	53498
2222	42805	53472
2223	42826	53456
2224	42849	53442
2225	42883	53440
2226	42929	53454
2227	42954	53442
2228	42975	53424
2229	42991	53401
2230	43008	53380
2231	43022	53353
2232	43036	53328
2233	43058	53312
2234	43073	53288
2235	43087	53262
2236	43105	53241
2237	43122	53219
2238	43146	53206
2239	43170	53192
2240	43186	53169
2241	43209	53153
2242	43224	53129
2243	43243	53109
2244	43255	53081
2245	43271	53059
2246	43284	53031
2247	43298	53005
2248	43309	52976
2249	43323	52951
2250	43335	52922
2251	43350	52897
2252	43381	52893
2253	43405	52879
2254	43423	52858
2255	43441	52838
2256	43459	52817
2257	43470	52788
2258	43485	52763
2259	43503	52742
2260	43518	52719
2261	43533	52693
2262	43545	52666
2263	43559	52640
2264	43584	52628
2265	43603	52609
2266	43626	52594
2267	43645	52574
2268	43665	52556
2269	43683	52535
2270	43699	52512
2271	43717	52492
2272	43733	52469
2273	43744	52439
2274	43761	52417
2275	43787	52406
2276	43807	52388
2277	43828	52371
2278	43850	52354
2279	43864	52329
2280	43875	52300
2281	43888	52274
2282	43956	52312
2283	43983	52302
2284	44003	52284
2285	44020	52262
2286	44040	52243
2287	44057	52221
2288	44070	52195
2289	44084	52169
2290	44104	52151
2291	44117	52124
2292	44132	52100
2293	44146	52075
2294	44168	52059
2295	44184	52036
2296	44200	52012
2297	44214	51987
2298	44228	51962
2299	44243	51938
2300	44260	51916
2301	44276	51892
2302	44295	51873
2303	44311	51850
2304	44322	51821
2305	44337	51797
2306	44350	51771
2307	44364	51745
2308	44397	51742
2309	44418	51725
2310	44437	51705
2311	44451	51680
2312	44473	51664
2313	44486	51637
2314	44504	51617
2315	44514	51588
2316	44523	51556
2317	44533	51526
2318	44547	51501
2319	44557	51471
2320	44569	51443
2321	44583	51418
2322	44603	51400
2323	44630	51390
2324	44644	51365
2325	44660	51342
2326	44679	51323
2327	44703	51309
2328	44725	51293
2329	44739	51268
2330	44749	51238
2331	44759	51208
2332	44771	51180
2333	44787	51158
2334	44807	51140
2335	44818	51111
2336	44838	51093
2337	44861	51077
2338	44873	51051
2339	44883	51021
2340	44899	50998
2341	44906	50965
2342	44922	50942
2343	44940	50922
2344	44997	50945
2345	45029	50941
2346	45047	50920
2347	45062	50896
2348	45091	50888
2349	45105	50863
2350	45118	50837
2351	45140	50821
2352	45150	50792
2353	45161	50763
2354	45181	50744
2355	45189	50714
2356	45208	50694
2357	45226	50673
2358	45250	50660
2359	45265	50636
2360	45288	50621
2361	45312	50607
2362	45334	50591
2363	45344	50561
2364	45356	50534
2365	45368	50507
2366	45387	50487
2367	45409	50472
2368	45431	50455
2369	45452	50438
2370	45470	50418
2371	45489	50398
2372	45505	50376
2373	45536	50369
2374	45555	50350
2375	45571	50328
2376	45590	50308
2377	45607	50287
2378	45623	50264
2379	45643	50246
2380	45660	50224
2381	45683	50209
2382	45697	50184
2383	45708	50156
2384	45729	50139
2385	45752	50124
2386	45762	50095
2387	45775	50069
2388	45786	50040
2389	45798	50013
2390	45808	49984
2391	45818	49956
2392	45834	49933
2393	45851	49911
2394	45868	49890
2395	45887	49871
2396	45901	49846
2397	45924	49831
2398	45947	49816
2399	45967	49798
2400	45988	49781
2401	46202	49972
2402	46235	49968
2403	46262	49956
2404	46287	49944
2405	46301	49918
2406	46313	49892
2407	46338	49879
2408	46354	49856
2409	46377	49841
2410	46391	49816
2411	46412	49798
2412	46437	49786
2413	46458	49768
2414	46479	49750
2415	46491	49724
2416	46508	49703
2417	46520	49675
2418	46531	49648
2419	46544	49621
2420	46559	49597
2421	46584	49585
2422	46605	49568
2423	46617	49540
2424	46649	49535
2425	46675	49522
2426	46695	49504
2427	46719	49490
2428	46738	49470
2429	46755	49449
2430	46775	49430
2431	46800	49418
2432	46825	49404
2433	46850	49391
2434	46876	49379
2435	46903	49367
2436	46923	49349
2437	46943	49330
2438	46969	49318
2439	46989	49300
2440	47001	49273
2441	47016	49249
2442	47037	49232
2443	47054	49210
2444	47070	49188
2445	47084	49163
2446	47105	49146
2447	47129	49131
2448	47147	49111
2449	47161	49086
2450	47181	49067
2451	47249	49099
2452	47277	49088
2453	47292	49065
2454	47316	49050
2455	47337	49033
2456	47349	49007
2457	47373	48992
2458	47392	48972
2459	47410	48952
2460	47426	48929
2461	47445	48910
2462	47460	48886
2463	47485	48872
2464	47507	48856
2465	47527	48838
2466	47540	48812
2467	47557	48790
2468	47575	48770
2469	47587	48743
2470	47599	48716
2471	47617	48696
2472	47637	48677
2473	47654	48655
2474	47677	48640
2475	47701	48626
2476	47733	48620
2477	47750	48598
2478	47768	48577
2479	47789	48560
2480	47802	48534
2481	47821	48515
2482	47834	48489
2483	47849	48466
2484	47866	48444
2485	47881	48420
2486	47900	48401
2487	47917	48379
2488	47940	48363
2489	47959	48345
2490	47976	48323
2491	47990	48298
2492	48016	48285
2493	48039	48270
2494	48063	48256
2495	48086	48240
2496	48113	48228
2497	48133	48210
2498	48148	48187
2499	48171	48171
2500	48185	48146
2501	48194	48117
2502	48210	48095
2503	48222	48068
2504	48261	48068
2505	48325	48093
2506	48347	48077
2507	48361	48052
2508	48373	48026
2509	48389	48004
2510	48404	47980
2511	48419	47957
2512	48438	47937
2513	48448	47908
2514	48457	47879
2515	48469	47852
2516	48481	47827
2517	48495	47802
2518	48504	47772
2519	48515	47745
2520	48528	47720
2521	48547	47700
2522	48566	47681
2523	48577	47654
2524	48598	47636
2525	48619	47618
2526	48632	47593
2527	48643	47566
2528	48664	47548
2529	48680	47526
2530	48710	47517
2531	48745	47513
2532	48780	47509
2533	48803	47493
2534	48827	47479
2535	48840	47453
2536	48855	47430
2537	48872	47408
2538	48883	47381
2539	48899	47359
2540	48912	47334
2541	48925	47309
2542	48944	47289
2543	48967	47273
2544	48994	47261
2545	49007	47236
2546	49015	47206
2547	49025	47178
2548	49041	47156
2549	49053	47130
2550	49064	47102
2551	49089	47089
2552	49096	47058
2553	49110	47034
2554	49123	47008
2555	49131	46978
2556	49140	46949
2557	49147	46919
2558	49166	46899
2559	49177	46872
2560	49194	46850
2561	49208	46826
2562	49223	46803
2563	49239	46781
2564	49256	46759
2565	49267	46733
2566	49283	46711
2567	49341	46728
2568	49366	46715
2569	49379	46689
2570	49401	46673
2571	49410	46643
2572	49417	46613
2573	49428	46586
2574	49437	46557
2575	49443	46526
2576	49450	46495
2577	49456	46464
2578	49469	46438
2579	49475	46406
2580	49485	46379
2581	49496	46353
2582	49507	46325
2583	49519	46299
2584	49526	46269
2585	49535	46240
2586	49557	46223
2587	49572	46201
2588	49583	46174
2589	49589	46143
2590	49603	46119
2591	49614	46092
2592	49621	46061
2593	49633	46036
2594	49648	46013
2595	49664	45991
2596	49671	45960
2597	49677	45929
2598	49692	45906
2599	49703	45880
2600	49714	45853
2601	49726	45827
2602	49742	45806
2603	49761	45786
2604	49782	45769
2605	49798	45746
2606	49815	45726
2607	49829	45702
2608	49841	45677
2609	49863	45660
2610	49874	45634
2611	49894	45615
2612	49914	45597
2613	49944	45588
2614	49974	45579
2615	49997	45563
2616	50018	45546
2617	50030	45520
2618	50045	45497
2619	50064	45478
2620	50075	45452
2621	50092	45430
2622	50104	45405
2623	50118	45381
2624	50135	45360
2625	50151	45339
2626	50165	45314
2627	50179	45291
2628	50203	45277
2629	50220	45255
2630	50233	45231
2631	50258	45217
2632	50273	45194
2633	50292	45175
2634	50305	45151
2635	50322	45130
2636	50380	45146
2637	50417	45142
2638	50436	45123
2639	50452	45101
2640	50470	45081
2641	50485	45058
2642	50497	45033
2643	50520	45017
2644	50551	45009
2645	50582	45000
2646	50610	44989
2647	50643	44982
2648	50679	44978
2649	50704	44964
2650	50742	44962
2651	50771	44951
2652	50787	44929
2653	50824	44926
2654	50846	44909
2655	50867	44891
2656	50884	44871
2657	50902	44850
2658	50924	44834
2659	50940	44812
2660	50961	44794
2661	50975	44770
2662	50995	44752
2663	51015	44734
2664	51029	44710
2665	51046	44689
2666	51073	44677
2667	51088	44654
2668	51106	44634
2669	51119	44609
2670	51137	44589
2671	51152	44567
2672	51173	44549
2673	51190	44528
2674	51204	44505
2675	51215	44478
2676	51241	44465
2677	51269	44454
2678	51283	44430
2679	51296	44405
2680	51314	44385
2681	51334	44367
2682	51345	44341
2683	51365	44322
2684	51380	44299
2685	51482	44352
2686	51543	44368
2687	51581	44365
2688	51628	44370
2689	51657	44360
2690	51702	44363
2691	51722	44344
2692	51746	44329
2693	51764	44309
2694	51780	44287
2695	51800	44268
2696	51812	44243
2697	51831	44224
2698	51850	44204
2699	51865	44182
2700	51883	44161
2701	51908	44147
2702	51930	44130
2703	51947	44109
2704	51974	44096
2705	51996	44079
2706	52021	44065
2707	52038	44044
2708	52053	44022
2709	52069	43999
2710	52091	43983
2711	52108	43962
2712	52125	43940
2713	52145	43922
2714	52168	43905
2715	52185	43884
2716	52199	43861
2717	52214	43838
2718	52232	43818
2719	52245	43794
2720	52257	43768
2721	52267	43741
2722	52286	43722
2723	52298	43696
2724	52313	43674
2725	52337	43659
2726	52355	43639
2727	52370	43616
2728	52383	43592
2729	52396	43568
2730	52408	43542
2731	52421	43518
2732	52441	43499
2733	52455	43476
2734	52532	43505
2735	52574	43504
2736	52601	43491
2737	52620	43472
2738	52636	43450
2739	52656	43431
2740	52666	43405
2741	52678	43380
2742	52693	43357
2743	52709	43335
2744	52726	43314
2745	52737	43288
2746	52765	43276
2747	52782	43255
2748	52801	43235
2749	52819	43215
2750	52833	43192
2751	52851	43171
2752	52868	43151
2753	52883	43128
2754	52895	43103
2755	52912	43082
2756	52926	43059
2757	52941	43036
2758	52965	43021
2759	53001	43015
2760	53029	43003
2761	53044	42981
2762	53058	42957
2763	53077	42938
2764	53097	42919
2765	53111	42896
2766	53131	42877
2767	53146	42855
2768	53174	42843
2769	53193	42823
2770	53213	42805
2771	53236	42788
2772	53267	42779
2773	53295	42766
2774	53317	42749
2775	53337	42731
2776	53379	42730
2777	53398	42710
2778	53420	42694
2779	53435	42671
2780	53453	42651
2781	53471	42631
2782	53483	42605
2783	53502	42586
2784	53515	42562
2785	53591	42588
2786	53614	42572
2787	53645	42562
2788	53664	42543
2789	53685	42525
2790	53702	42503
2791	53718	42481
2792	53736	42461
2793	53758	42444
2794	53776	42424
2795	53793	42403
2796	53812	42384
2797	53834	42367
2798	53857	42351
2799	53873	42329
2800	53884	42303
2801	53899	42280
2802	53911	42255
2803	53922	42230
2804	53940	42210
2805	53956	42188
2806	53975	42169
2807	53988	42145
2808	54004	42122
2809	54029	42108
2810	54052	42091
2811	54086	42084
2812	54106	42066
2813	54124	42045
2814	54136	42021
2815	54149	41996
2816	54158	41969
2817	54178	41950
2818	54195	41930
2819	54208	41905
2820	54228	41887
2821	54247	41867
2822	54270	41851
2823	54288	41831
2824	54305	41810
2825	54319	41787
2826	54341	41770
2827	54363	41752
2828	54388	41738
2829	54409	41720
2830	54438	41708
2831	54465	41694
2832	54482	41674
2833	54498	41652
2834	54512	41629
2835	54532	41610
2836	54548	41588
2837	54564	41567
2838	54581	41546
2839	54657	41570
2840	54692	41563
2841	54718	41549
2842	54731	41525
2843	54749	41504
2844	54765	41483
2845	54788	41466
2846	54802	41443
2847	54815	41419
2848	54831	41397
2849	54843	41373
2850	54868	41358
2851	54895	41344
2852	54913	41324
2853	54939	41310
2854	54959	41291
2855	54977	41271
2856	54998	41253
2857	55014	41231
2858	55029	41209
2859	55051	41192
2860	55072	41174
2861	55087	41152
2862	55123	41145
2863	55155	41135
2864	55173	41115
2865	55191	41095
2866	55210	41075
2867	55221	41050
2868	55231	41024
2869	55243	40999
2870	55258	40977
2871	55270	40952
2872	55287	40931
2873	55301	40908
2874	55322	40890
2875	55336	40867
2876	55355	40847
2877	55369	40824
2878	55386	40804
2879	55402	40782
2880	55421	40762
2881	55446	40747
2882	55470	40732
2883	55480	40706
2884	55492	40681
2885	55517	40666
2886	55536	40647
2887	55552	40625
2888	55570	40605
2889	55588	40585
2890	55601	40561
2891	55614	40537
2892	55630	40516
2893	55644	40492
2894	55818	40586
2895	55864	40586
2896	55885	40568
2897	55897	40544
2898	55916	40524
2899	55928	40500
2900	55943	40477
2901	55956	40453
2902	55976	40434
2903	55990	40411
2904	55999	40385
2905	56010	40359
2906	56033	40343
2907	56055	40325
2908	56075	40307
2909	56098	40290
2910	56113	40268
2911	56126	40244
2912	56141	40222
2913	56153	40197
2914	56163	40171
2915	56173	40146
2916	56182	40119
2917	56191	40092
2918	56205	40069
2919	56226	40051
2920	56252	40037
2921	56271	40017
2922	56287	39996
2923	56312	39981
2924	56335	39964
2925	56356	39946
2926	56367	39921
2927	56383	39899
2928	56396	39876
2929	56413	39855
2930	56432	39835
2931	56441	39809
2932	56456	39787
2933	56477	39769
2934	56490	39745
2935	56505	39723
2936	56521	39701
2937	56534	39677
2938	56552	39657
2939	56577	39642
2940	56587	39617
2941	56607	39598
2942	56622	39575
2943	56637	39553
2944	56655	39533
2945	56678	39517
2946	56698	39498
2947	56722	39482
2948	56742	39463
2949	56755	39440
2950	56766	39415
2951	56782	39393
2952	56791	39367
2953	56807	39346
2954	56821	39322
2955	56830	39296
2956	56865	39288
2957	56909	39286
2958	56947	39279
2959	56970	39263
2960	56986	39242
2961	56999	39218
2962	57016	39197
2963	57033	39177
2964	57051	39156
2965	57069	39136
2966	57085	39115
2967	57107	39097
2968	57128	39079
2969	57144	39058
2970	57152	39031
2971	57172	39012
2972	57195	38996
2973	57213	38976
2974	57228	38954
2975	57237	38927
2976	57249	38903
2977	57258	38877
2978	57271	38854
2979	57294	38837
2980	57315	38819
2981	57330	38796
2982	57350	38778
2983	57371	38760
2984	57387	38738
2985	57402	38717
2986	57420	38696
2987	57430	38671
2988	57450	38652
2989	57461	38628
2990	57477	38606
2991	57487	38581
2992	57509	38563
2993	57528	38544
2994	57548	38525
2995	57570	38508
2996	57581	38483
2997	57594	38460
2998	57605	38435
2999	57616	38411
3000	57628	38387
3001	57637	38360
3002	57647	38335
3003	57660	38312
3004	57674	38289
3005	57693	38270
3006	57721	38256
3007	57734	38233
3008	57748	38211
3009	57762	38188
3010	57773	38164
3011	57793	38145
3012	57813	38126
3013	57828	38104
3014	57839	38080
3015	57853	38057
3016	57864	38032
3017	57885	38015
3018	57979	38044
3019	57998	38025
3020	58011	38002
3021	58022	37977
3022	58034	37953
3023	58045	37929
3024	58057	37905
3025	58070	37881
3026	58097	37867
3027	58115	37847
3028	58128	37824
3029	58144	37803
3030	58158	37781
3031	58172	37758
3032	58192	37739
3033	58210	37720
3034	58225	37697
3035	58238	37674
3036	58255	37654
3037	58268	37631
3038	58282	37608
3039	58293	37583
3040	58305	37559
3041	58322	37539
3042	58333	37515
3043	58347	37492
3044	58362	37470
3045	58375	37447
3046	58390	37425
3047	58402	37402
3048	58420	37382
3049	58437	37361
3050	58458	37343
3051	58467	37318
3052	58478	37293
3053	58487	37267
3054	58494	37241
3055	58517	37224
3056	58541	37208
3057	58556	37186
3058	58565	37161
3059	58575	37135
3060	58589	37113
3061	58601	37090
3062	58613	37066
3063	58640	37052
3064	58656	37030
3065	58668	37007
3066	58686	36987
3067	58697	36963
3068	58707	36938
3069	58726	36919
3070	58749	36902
3071	58773	36886
3072	58790	36865
3073	58805	36844
3074	58816	36820
3075	58835	36800
3076	58844	36775
3077	58856	36751
3078	58872	36731
3079	58885	36707
3080	58896	36683
3081	58907	36659
3082	58919	36636
3083	58939	36617
3084	58954	36595
3085	59046	36622
3086	59068	36604
3087	59094	36589
3088	59117	36573
3089	59134	36552
3090	59159	36537
3091	59185	36521
3092	59210	36506
3093	59221	36482
3094	59233	36458
3095	59251	36438
3096	59263	36415
3097	59283	36396
3098	59296	36373
3099	59311	36352
3100	59320	36326
3101	59329	36301
3102	59339	36277
3103	59351	36253
3104	59367	36232
3105	59384	36212
3106	59398	36189
3107	59413	36168
3108	59430	36147
3109	59448	36128
3110	59463	36106
3111	59502	36099
3112	59539	36091
3113	59566	36076
3114	59593	36062
3115	59622	36049
3116	59660	36041
3117	59711	36041
3118	59743	36029
3119	59765	36012
3120	59788	35995
3121	59819	35983
3122	59852	35972
3123	59879	35958
3124	59892	35935
3125	59905	35912
3126	59922	35892
3127	59944	35874
3128	59961	35854
3129	59980	35834
3130	59992	35811
3131	60005	35788
3132	60015	35764
3133	60026	35739
3134	60053	35725
3135	60129	35739
3136	60153	35724
3137	60175	35706
3138	60190	35684
3139	60201	35660
3140	60224	35643
3141	60239	35622
3142	60251	35598
3143	60266	35577
3144	60282	35555
3145	60290	35530
3146	60309	35511
3147	60331	35493
3148	60352	35475
3149	60366	35453
3150	60376	35428
3151	60392	35407
3152	60406	35385
3153	60417	35361
3154	60429	35338
3155	60445	35317
3156	60460	35295
3157	60473	35273
3158	60486	35250
3159	60495	35225
3160	60511	35204
3161	60531	35185
3162	60543	35162
3163	60555	35139
3164	60586	35126
3165	60610	35110
3166	60625	35088
3167	60647	35071
3168	60657	35047
3169	60671	35024
3170	60683	35001
3171	60700	34981
3172	60722	34963
3173	60737	34942
3174	60762	34926
3175	60784	34909
3176	60802	34889
3177	60812	34864
3178	60820	34839
3179	60835	34817
3180	60850	34796
3181	60861	34772
3182	60880	34753
3183	60899	34734
3184	60926	34719
3185	60946	34700
3186	60960	34678
3187	60979	34659
3188	61001	34642
3189	61017	34621
3190	61035	34601
3191	61058	34584
3192	61078	34566
3193	61097	34546
3194	61163	34553
3195	61235	34564
3196	61262	34549
3197	61290	34535
3198	61310	34517
3199	61334	34500
3200	61347	34477
3201	61366	34458
3202	61380	34436
3203	61394	34414
3204	61404	34390
3205	61420	34369
3206	61444	34352
3207	61453	34328
3208	61462	34303
3209	61470	34278
3210	61483	34255
3211	61497	34233
3212	61504	34207
3213	61517	34184
